id,title,genres,vote_average,Plot
800158,The Killer,Crime-Thriller,6.649,after a fate near-miss an assassin battl hi employ and himself on an intern manhunt he insist is n't person . sniper-new york city-assassin-airport-pari france-hitman-new orlean louisiana-dark comedy-client-product placement-sociopath-revenge-murder-fate-lawyer-brutality-bas on graphic novel-charact study-perfectionist-empathy-dominican republic-assassin attempt-cold blood killer-tampa florida-manhunt-intern manhunt-precision-gig economy-secret-viol crime-thril the killer
879538,Crawlspace,Thriller,6.6,after wit a brutal murder in a cabin a man hide in a crawlspac while the killer scour the properti for a hidden fortun . as they draw nearer he must decid if the crawlspac will be hi tomb or the battleground in hi fight for surviv . small town-plumber-murder-drugs-trapped-illeg logging-crawlspace-stash cash-corrupt cop thriller crawlspac
425,Ice Age,Animation-Comedy-Family-Adventure,7.34,with the impend ice age almost upon them a mismatch trio of prehistor critter – manni the woolli mammoth diego the saber-tooth tiger and sid the giant sloth – find an orphan infant and decid to return it to it human parent . along the way the unlik alli becom friend but when enemi attack their quest take on far nobler aim . human evolution-loss of love one-par child relationship-squirrel-mammoth-sloth-di and death-ston age-prehistoric-saber-tooth tiger-cavemen-prehistor creature-road movie-prehistor adventure-prehistor times-neanderthal-prehistor man-ground sloth animation-comedy-family-adventur ice age
301528,Toy Story 4,Family-Adventure-Animation-Comedy-Fantasy,7.51,woodi ha alway been confid about hi place in the world and that hi prioriti is take care of hi kid whether that 's andi or bonni . but when bonni add a reluct new toy call `` forki '' to her room a road trip adventur alongsid old and new friend will show woodi how big the world can be for a toy . friendship-cartoon-rescu mission-sequel-buddy-cowboy-duringcreditsstinger-toy come to life family-adventure-animation-comedy-fantasi toy stori 4
585511,Luck,Animation-Adventure-Comedy-Fantasy,7.8,suddenli find herself in the never-before-seen land of luck the unluckiest person in the world must unit with the magic creatur there to turn her luck around . superstition-bad luck-leprechaun-comput animation-femal protagonist animation-adventure-comedy-fantasi luck
10198,The Princess and the Frog,Romance-Family-Animation,7.2,a waitress desper to fulfil her dream as a restaur owner is set on a journey to turn a frog princ back into a human be but she ha to face the same problem after she kiss him . new orlean louisiana-voodoo-kiss-princess-cajun-firefly-bas on fairi tale-duringcreditsstinger-big dreams-frog prince-charlatan-1920 romance-family-anim the princess and the frog
285,Pirates of the Caribbean: At World's End,Adventure-Fantasy-Action,7.241,captain barbossa long believ to be dead ha come back to life and is head to the edg of the earth with will turner and elizabeth swann . but noth is quit as it seem . exot island-east india company-lov of one 's life-traitor-shipwreck-strong woman-singapore-afterlife-sword fight-pirate-monkey-swashbuckler-fli dutchman-rum-sail ship-aftercreditsstinger-british navy-mass hang adventure-fantasy-act pirat of the caribbean : at world 's end
723347,Robots,Romance-Science Fiction-Fantasy-Comedy,6.5,a woman and a gold digger trick peopl into relationship with illeg robot doubl . when they unwittingli use thi scam on each other their robot doubl fall in love and elop forc the duo to team up to hunt them down befor the author discov their secret . romant comedy-robot-scam artist-independ film-dat scam romance-sci fiction-fantasy-comedi robot
477462,The Twin,Horror-Mystery,6.0,everi parent 's worst nightmar is just the begin for rachel 's ordeal as in the aftermath of a tragic accid she and her husband anthoni decid to move to the other side of the world to focu on their surviv twin son elliot . what begin as a time of heal and isol in the finnish countrysid turn into a desper battl for the veri soul of their son as an entiti claim to be hi dead twin brother take over elliot — set rachel on a diabol journey to unravel the horribl truth about her twin son . twin brother-possession-car accident-satan cult-finland-dead brother horror-mysteri the twin
10315,Fantastic Mr. Fox,Adventure-Animation-Comedy-Family,7.801,the fantast mr. fox bore with hi current life plan a heist against the three local farmer . the farmer tire of share their chicken with the sli fox seek reveng against him and hi famili . base on novel or book-tree-peasant-fox-cider-tale-farm life-anthropomorphism-revenge-stop motion adventure-animation-comedy-famili fantast mr. fox
800279,Corner Office,Comedy-Drama,6.545,in thi offic satir orson a straight-lac employe retreat to a bliss empti corner offic to get away from hi lacklust colleagu . but whi doe thi seem to upset them so much ? dramedy-workplac comedi comedy-drama corner offic
460458,Resident Evil: Welcome to Raccoon City,Horror-Science Fiction-Action,6.1,onc the boom home of pharmaceut giant umbrella corpor raccoon citi is now a die midwestern town . the compani ’ s exodu left the citi a wasteland…with great evil brew below the surfac . when that evil is unleash the townspeopl are forever…changed…and a small group of survivor must work togeth to uncov the truth behind umbrella and make it through the night . mutant-biolog weapon-infection-orphanage-zombie-mansion-polic station-bas on video game-reboot-ghost town-duringcreditsstinger-lockdown-1990s-secret experi horror-sci fiction-act resid evil : welcom to raccoon citi
653851,Devotion,War-Drama-Action,7.249,the harrow true stori of two elit us navi fighter pilot dure the korean war . their heroic sacrific would ultim make them the navi 's most celebr wingmen . korean war-aftercreditsstinger-duringcreditssting war-drama-act devot
8871,How the Grinch Stole Christmas,Family-Comedy-Fantasy,6.74,the grinch decid to rob whovil of christma - but a dash of kind from littl cindi lou who and her famili may be enough to melt hi heart ... holiday-bas on novel or book-christma party-new love-santa claus-village-thief-surrealism-publ humiliation-christmas-surr world family-comedy-fantasi how the grinch stole christma
260514,Cars 3,Animation-Adventure-Comedy-Family,6.8,blindsid by a new gener of blazing-fast racer the legendari lightn mcqueen is suddenli push out of the sport he love . to get back in the game he will need the help of an eager young race technician with her own plan to win inspir from the late fabul hudson hornet and a few unexpect turn . prove that # 95 is n't through yet will test the heart of a champion on piston cup race ’ s biggest stage ! trainer-sequel-travel-racing-anthropomorphism-high tech animation-adventure-comedy-famili car 3
665899,Topside,Drama,7.6,deep in the underbelli of new york citi a five year-old girl and her mother live among a commun that ha claim the abandon subway tunnel as their home . after a sudden police-mand evict the pair are forc to flee aboveground into a brutal winter night . determin to return home they fight to find shelter as their world is thrown into chao . polic brutality-escape-famili drama-obdachlos drama topsid
476669,The King's Man,Action-Adventure-Thriller,6.8,as a collect of histori 's worst tyrant and crimin mastermind gather to plot a war to wipe out million one man must race against time to stop them . london england-world war i-spy-bas on comic-prequel-rasputin-world domination-duringcreditsstinger-1910 action-adventure-thril the king 's man
365177,Borderlands,Action-Science Fiction-Adventure,6.0,return to her home planet an infam outlaw form an unexpect allianc with a team of unlik hero . togeth they battl alien monster and danger bandit to find a miss girl who hold the key to unimagin power . base on video game action-sci fiction-adventur borderland
512195,Red Notice,Action-Comedy-Crime-Thriller,6.795,an interpol-issu red notic is a global alert to hunt and captur the world 's most want . but when a dare heist bring togeth the fbi 's top profil and two rival crimin there 's no tell what will happen . fbi-interpol-cleopatra-heist-art thief action-comedy-crime-thril red notic
585245,Clifford the Big Red Dog,Family-Adventure-Comedy-Fantasy,7.3,as emili struggl to fit in at home and at school she discov a small red puppi who is destin to becom her best friend . when clifford magic undergo one heck of a growth spurt becom a gigant dog and attract the attent of a genet compani emili and her uncl casey have to fight the forc of greed as they go on the run across new york citi . along the way clifford affect the live of everyon around him and teach emili and her uncl the true mean of accept and uncondit love . base on novel or book-giant dog-pet family-adventure-comedy-fantasi clifford the big red dog
912916,The Other Zoey,Romance-Drama-Comedy,7.393,zoey miller a super smart comput major uninterest in romant love ha her life turn upsid down when zack the school ’ s soccer star get amnesia and mistak zoey for hi girlfriend . romant comedy-romantic-teen-comedi romance-drama-comedi the other zoey
348893,Boyka: Undisputed IV,Action-Drama,7.1,in the fourth instal of the fight franchis boyka is shoot for the big leagu when an accident death in the ring make him question everyth he stand for . when he find out the wife of the man he accident kill is in troubl boyka offer to fight in a seri of imposs battl to free her from a life of servitud . prison-wife-sports-accident death-fight action-drama boyka : undisput iv
493529,Dungeons & Dragons: Honor Among Thieves,Adventure-Fantasy-Comedy,7.382,a charm thief and a band of unlik adventur undertak an epic heist to retriev a lost relic but thing go danger awri when they run afoul of the wrong peopl . platon love-gang of thieves-dragon-rol play game-heist gone wrong-duringcreditsstinger-fath daughter relationship-spel & sorcery-wizardri adventure-fantasy-comedi dungeon & dragon : honor among thiev
957304,Drive-Away Dolls,Comedy-Crime,5.6,jami an uninhibit free spirit bemoan yet anoth breakup with a girlfriend and her demur friend marian desper need to loosen up . in search of a fresh start the two embark on an impromptu road trip to tallahasse but thing quickli go awri when they cross path with a group of inept crimin along the way . philadelphia pennsylvania-ex-girlfriend-suitcase-femal friendship-road trip-dildo-lgbt-1990s-closet homosexual-lesbian-tallahassee-femal protagonists-whimsical-ridicul comedy-crim drive-away doll
135397,Jurassic World,Action-Adventure-Science Fiction-Thriller,6.678,twenty-two year after the event of jurass park isla nublar now featur a fulli function dinosaur theme park jurass world as origin envis by john hammond . dna-tyrannosauru rex-velociraptor-island-anim attack-prim fear-sequel-disaster-escape-dinosaur-creature-park-amus park-them park-genet engineering-raptor-anim horror action-adventure-sci fiction-thril jurass world
615457,Nobody,Action-Crime-Thriller,8.077,hutch mansel a suburban dad overlook husband noth neighbor — a `` nobodi . '' when two thiev break into hi home one night hutch 's unknown long-simm rage is ignit and propel him on a brutal path that will uncov dark secret he fought to leav behind . assassin-doubl life-midlif crisis-secret organization-russian mafia-thief-hom invasion-family-duringcreditsstinger-form fbi action-crime-thril nobodi
649609,Renfield,Comedy-Horror-Fantasy-Action,6.759,have grown sick and tire of hi centuri as dracula 's lackey renfield find a new leas on life — and mayb even redempt — when he fall for feisti perenni angri traffic cop rebecca quinci . vampire-police-gore-bugs-mob family-crook cops-horror comedy-immortal-dracula-abus relationship-bloodi death-viol comedy-horror-fantasy-act renfield
10195,Thor,Adventure-Fantasy-Action,6.767,against hi father odin 's will the mighti thor - a power but arrog warrior god - recklessli reignit an ancient war . thor is cast down to earth and forc to live among human as punish . onc here thor learn what it take to be a true hero when the most danger villain of hi world send the darkest forc of asgard to invad earth . new mexico-banishment-superhero-bas on comic-redemption-nors mythology-aftercreditsstinger-marvel cinemat univers ( mcu ) adventure-fantasy-act thor
1930,The Amazing Spider-Man,Action-Adventure-Fantasy,6.682,peter parker is an outcast high schooler abandon by hi parent as a boy leav him to be rais by hi uncl ben and aunt may . like most teenag peter is tri to figur out who he is and how he got to be the person he is today . as peter discov a mysteri briefcas that belong to hi father he begin a quest to understand hi parent ' disappear – lead him directli to oscorp and the lab of dr. curt connor hi father 's former partner . as spider-man is set on a collis cours with connor ' alter ego the lizard peter will make life-alt choic to use hi power and shape hi destini to becom a hero . loss of love one-experiment-vigilante-superhero-bas on comic-teenag girl-viol death-teenag boy-sup power-spid bite-mask vigilante-reboot-genet engineering-soci outcast-death of husband-duringcreditsstinger-teenag hero-virus-teenag angst-vigilant justic action-adventure-fantasi the amaz spider-man
438695,Sing 2,Animation-Family-Music-Comedy,7.878,buster and hi new cast now have their sight set on debut a new show at the crystal tower theater in glamor redshor citi . but with no connect he and hi singer must sneak into the crystal entertain offic run by the ruthless wolf mogul jimmi crystal where the gang pitch the ridicul idea of cast the lion rock legend clay calloway in their show . buster must embark on a quest to find the now-isol clay and persuad him to return to the stage . stage-villain-sequel-anthropomorphism-singing-animal-illumin animation-family-music-comedi sing 2
49521,Man of Steel,Action-Adventure-Science Fiction,6.616,a young boy learn that he ha extraordinari power and is not of thi earth . as a young man he journey to discov where he came from and what he wa sent here to do . but the hero in him must emerg if he is to save the world from annihil and becom the symbol of hope for all mankind . save the world-flying-hope-superhero-bas on comic-alien planet-superhuman-alien invasion-sup power-mysteri force-reboot-sav the day-dc extend univers ( dceu ) -save the planet-origin story-alien spaceship action-adventure-sci fiction man of steel
936061,Under Wraps 2,Family-Comedy-Fantasy-TV Movie,6.8,as marshal gilbert and ami are prepar for her father ’ s spooktacular halloween-them wed to hi fiancé carl plan go awri when they discov that their mummi friend harold and hi belov rose may be in danger . halloween family-comedy-fantasy-tv movi under wrap 2
259693,The Conjuring 2,Horror-Thriller,7.288,lorrain and ed warren travel to north london to help a singl mother rais four children alon in a hous plagu by malici spirit . london england-england-1970s-spirit-singl mother-demon-paranorm investigation-demon possession-ghost-christmas-valak horror-thril the conjur 2
50646,"Crazy, Stupid, Love.",Comedy-Drama-Romance,7.257,"cal weaver is live the american dream . he ha a good job a beauti hous great children and a beauti wife name emili . cal 's seemingli perfect life unravel howev when he learn that emili ha been unfaith and want a divorc . over 40 and suddenli singl cal is adrift in the fickl world of date . enter jacob palmer a self-styl player who take cal under hi wing and teach him how to be a hit with the ladi . friendship-soulmates-marriag crisis-midlif crisis-babysitter-womanizer-law school-lo angel california-middl school-relationship-lov affair-divorcee-teenag love comedy-drama-rom crazi , stupid , love ."
603,The Matrix,Action-Science Fiction,8.217,set in the 22nd centuri the matrix tell the stori of a comput hacker who join a group of underground insurg fight the vast and power comput who now rule the earth . man vs machine-marti arts-dream-artifici intellig ( a.i . ) -save the world-hacker-self sacrifice-virtu reality-fight-prophecy-truth-philosophy-dystopia-insurgence-simul realiti -cyberpunk-dream world-messiah-act hero-gnosticism-allegori of the cave action-sci fiction the matrix
420809,Maleficent: Mistress of Evil,Family-Fantasy-Adventure-Action,7.345,malefic and her goddaught aurora begin to question the complex famili tie that bind them as they are pull in differ direct by impend nuptial unexpect alli and dark new forc at play . magic-fairy-fairi tale-villain-sequel-l action remak family-fantasy-adventure-act malefic : mistress of evil
284053,Thor: Ragnarok,Action-Adventure-Fantasy-Science Fiction-Comedy,7.6,thor is imprison on the other side of the univers and find himself in a race against time to get back to asgard to stop ragnarok the destruct of hi home-world and the end of asgardian civil at the hand of a power new threat the ruthless hela . sequel-superhero-bas on comic-alien planet-femal villain-nors mythology-aftercreditsstinger-duringcreditsstinger-marvel cinemat univers ( mcu ) -nors god-loki action-adventure-fantasy-sci fiction-comedi thor : ragnarok
911916,Spider-Man: Beyond the Spider-Verse,Animation-Action-Adventure-Science Fiction,0.0,the further continu stori of mile moral and the mani other spider-peopl from differ realiti . superhero-bas on comic animation-action-adventure-sci fiction spider-man : beyond the spider-vers
934433,Scream VI,Horror-Crime-Thriller,7.066,follow the latest ghostfac kill the four survivor leav woodsboro behind and start a fresh chapter . mask-new york city-trauma-halloween-college-fak identity-sequel-conspiraci theory-revenge-publ murder-murder-soci commentary-seri killer-polic corruption-slasher-whodunit-multipl stabbings-brutality-kil spree-self-referential-crim spree-aftercreditsstinger-movi fan-copycat killer-gener z-fbi agent horror-crime-thril scream vi
937278,A Man Called Otto,Comedy-Drama,7.885,when a live young famili move in next door grumpi widow otto anderson meet hi match in a quick-wit pregnant woman name marisol lead to an unlik friendship that turn hi world upsid down . base on novel or book-suicid attempt-remake-flashback-miscarriage-new neighbor-mourning-forc retirement-death of wife-bu accident-grumpi man-transgend charact comedy-drama a man call otto
552688,The Mother,Action-Thriller,6.7,a deadli femal assassin come out of hide to protect the daughter that she gave up year befor while on the run from danger men . femal assassin-moth and daughter action-thril the mother
44214,Black Swan,Drama-Thriller-Horror,7.686,a journey through the psych of a young ballerina whose star role as the duplicit swan queen turn out to be a part for which she becom frighteningli perfect . new york city-dancing-dancer-nightmare-competition-obsession-insanity-paranoia-hallucination-ballet dancer-ballet-femal protagonist-psycholog thriller-fear-heartbreak-ment illness-madness-r vs fantasy-swan lake-ballerina-stag performance-aggressive-self-harm-moth daughter relationship-self destructiveness-theater-point shoes-antagonist drama-thriller-horror black swan
635910,The Last Voyage of the Demeter,Thriller-Horror,7.045,the crew of the merchant ship demet attempt to surviv the ocean voyag from carpathia to london as they are stalk each night by a merciless presenc onboard the ship . ship-bas on novel or book-vampire-goth horror-dracula-1890 thriller-horror the last voyag of the demet
24428,The Avengers,Science Fiction-Action-Adventure,7.71,when an unexpect enemi emerg and threaten global safeti and secur nick furi director of the intern peacekeep agenc known as s.h.i.e.l.d . find himself in need of a team to pull the world back from the brink of disast . span the globe a dare recruit effort begin ! new york city-shield-superhero-bas on comic-alien invasion-superhero team-aftercreditsstinger-duringcreditsstinger-marvel cinemat univers ( mcu ) scienc fiction-action-adventur the aveng
429617,Spider-Man: Far From Home,Action-Adventure-Science Fiction,7.5,peter parker and hi friend go on a summer trip to europ . howev they will hardli be abl to rest - peter will have to agre to help nick furi uncov the mysteri of creatur that caus natur disast and destruct throughout the contin . venic italy-europe-school trip-sequel-superhero-bas on comic-destruction-aftercreditsstinger-duringcreditsstinger-marvel cinemat univers ( mcu ) -tower of london action-adventure-sci fiction spider-man : far from home
168259,Furious 7,Action-Thriller-Crime,7.235,deckard shaw seek reveng against domin toretto and hi famili for hi comatos brother . car race-speed-street race-revenge-race-muscl car action-thriller-crim furiou 7
691777,Jesus,Family-History-Music,7.5,from the bustl street of jerusalem to the rage sea of galile join peter nicodemu mari magdalen and a multitud of other as they journey alongsid the most famou person ever to walk the earth . wit the most miracul event in histori as jesu set sail with fishermen challeng the pharise befriend the outcast and heal the hurt . the live he touch will never be the same . film in front of a live audienc sight & sound 's spectacular origin product ha been experienc by over one million peopl live on stage . bible-jesu christ-christian film-sight & sound family-history-mus jesu
10674,Mulan,Animation-Family-Adventure,7.919,to save her father from certain death in the armi a young woman secretli enlist in hi place and becom one of china 's greatest heroin in the process . china-homeland-villain-musical-sexism-training-daughter-cricket-princess-bas on true story-femal protagonist-dragon-east asian lead-war hero-bas on song poem or rhyme-luck-great wall of china-gend disguise-bas on fairi tale-femal warrior-hand drawn animation-fath daughter relationship-woman disguis as man animation-family-adventur mulan
810,Shrek the Third,Fantasy-Adventure-Animation-Comedy-Family,6.289,the king of far far away ha die and shrek and fiona are to becom king & queen . howev shrek want to return to hi cozi swamp and live in peac and quiet so when he find out there is anoth heir to the throne they set off to bring him back to rule the kingdom . ship-island-ambush-kingdom-board school-liber of prisoners-pregnancy-traitor-shipwreck-stage-sadness-transformation-assault-prince-theat play-tricks-heir to the throne-conciliation-sequel-teacher-best friend-dragon-cowardliness-capture-duringcreditsstinger-ogre-cartoon donkey fantasy-adventure-animation-comedy-famili shrek the third
324552,John Wick: Chapter 2,Action-Thriller-Crime,7.325,john wick is forc out of retir by a former associ look to seiz control of a shadowi intern assassin ’ guild . bound by a blood oath to aid him wick travel to rome and doe battl against some of the world ’ s most danger killer . italy-marti arts-assassin-gun-roof-hitman-secret organization-sequel-revenge-shootout-gun fu-handshake-neo-noir-dark-fight scenes-dog action-thriller-crim john wick : chapter 2
438148,Minions: The Rise of Gru,Animation-Comedy-Family,7.3,a fanboy of a supervillain supergroup known as the viciou 6 gru hatch a plan to becom evil enough to join them with the backup of hi follow the minion . 1970s-sequel-spin off-duringcreditsstinger-illumination-minions-gentleminion animation-comedy-famili minion : the rise of gru
508442,Soul,Animation-Family-Comedy-Fantasy-Drama,8.161,joe gardner is a middl school teacher with a love for jazz music . after a success audit at the half note club he suddenli get into an accid that separ hi soul from hi bodi and is transport to the you seminar a center in which soul develop and gain passion befor be transport to a newborn child . joe must enlist help from the other souls-in-train like 22 a soul who ha spent eon in the you seminar in order to get back to earth . new york city-cat-jazz-self-discovery-jazz singer or musician-musician-teacher-lif after death-fairi tale animation-family-comedy-fantasy-drama soul
278,The Shawshank Redemption,Drama-Crime,8.702,frame in the 1940 for the doubl murder of hi wife and her lover upstand banker andi dufresn begin a new life at the shawshank prison where he put hi account skill to work for an amor warden . dure hi long stretch in prison dufresn come to be admir by the other inmat -- includ an older prison name red -- for hi integr and unquench sens of hope . prison-corruption-polic brutality-bas on novel or book-prison cell-delinquent-parol board-prison escape-wrong imprisonment-fram for murder-1940 drama-crim the shawshank redempt
919689,War of the Worlds: Annihilation,Science Fiction-Action,5.2,a mother and son find themselv face with a brutal alien invas where surviv will depend on discov the unthink truth about the enemi . extraterrestrial-alien-alien attack-annihilation-world war scienc fiction-act war of the world : annihil
37165,The Truman Show,Comedy-Drama,8.141,everi second of everi day from the moment he wa born for the last thirti year truman burbank ha been the unwit star of the longest run most popular documentary-soap opera in histori . the picture-perfect town of seahaven that he call home is actual a gigant soundstag . truman 's friend and famili - everyon he meet in fact - are actor . he live everi moment under the unblink gaze of thousand of hidden tv camera . escape-paranoia-dystopia-suspicion-video surveillance-deception-hidden camera-simul realiti -televis producer-tv show in film-questioning-mak believe-reflective-wonder-tv show-direct-actor-witty-antagonistic-dignifi comedy-drama the truman show
459151,The Boss Baby: Family Business,Animation-Comedy-Adventure-Family,7.4,the templeton brother — tim and hi boss babi littl bro ted — have becom adult and drift away from each other . but a new boss babi with a cutting-edg approach and a can-do attitud is about to bring them togeth again … and inspir a new famili busi . baby-boss-sequel-sibling-famili animation-comedy-adventure-famili the boss babi : famili busi
759175,The Princess,Fantasy-Action,6.9,a beauti strong-wil young royal refus to wed the cruel sociopath to whom she is betroth and is kidnap and lock in a remot tower of her father ’ s castl . with her scorn vindict suitor intent on take her father ’ s throne the princess must protect her famili and save the kingdom . princess fantasy-act the princess
131634,The Hunger Games: Mockingjay - Part 2,Action-Adventure-Science Fiction,6.891,with the nation of panem in a full scale war katniss confront presid snow in the final showdown . team with a group of her closest friend – includ gale finnick and peeta – katniss goe off on a mission with the unit from district 13 as they risk their live to stage an assassin attempt on presid snow who ha becom increasingli obsess with destroy her . the mortal trap enemi and moral choic that await katniss will challeng her more than ani arena she face in the hunger game . strong woman-bas on novel or book-revolution-dystopia-death match-bas on young adult novel action-adventure-sci fiction the hunger game : mockingjay - part 2
725201,The Gray Man,Action-Thriller,7.011,when a shadowi cia agent uncov damn agenc secret he 's hunt across the globe by a sociopath rogu oper who 's put a bounti on hi head . cia-bas on novel or book-kidnapping-hitman-agent-rogu agent-hunted-ex-cia agent action-thril the gray man
408,Snow White and the Seven Dwarfs,Fantasy-Animation-Family,7.1,a beauti girl snow white take refug in the forest in the hous of seven dwarf to hide from her stepmoth the wick queen . the queen is jealou becaus she want to be known as `` the fairest in the land '' and snow white 's beauti surpass her own . poison-dwarf-witch-becom an adult-sadness-queen-attempt murder-di and death-miner-princess-apple-candlelight vigil-bas on fairi tale-mag mirror fantasy-animation-famili snow white and the seven dwarf
9552,The Exorcist,Horror-Thriller-Drama,7.732,when a charm 12-year-old girl take on the characterist and voic of other doctor say there is noth they can do . as peopl begin to die the girl 's mother realiz her daughter ha been possess by the devil -- and that her daughter 's onli possibl hope lie with two priest and the ancient rite of demon exorc . religion and supernatural-exorcism-holi water-paranorm phenomena-possession-vomit-satan-priest-ouija board-demon-strong language-cathol church-demon possession-disturb child-crisi of faith-sfx-religi horror-supernatur horror horror-thriller-drama the exorcist
14160,Up,Animation-Comedy-Family-Adventure,7.954,carl fredricksen spent hi entir life dream of explor the globe and experienc life to it fullest . but at age 78 life seem to have pass him by until a twist of fate ( and a persist 8-year old wilder explor name russel ) give him a new leas on life . central and south america-ag difference-balloon-travel-dog-duringcreditsstinger-pets-exploring-senior animation-comedy-family-adventur up
68726,Pacific Rim,Action-Science Fiction-Adventure,6.863,use massiv pilot robot to combat the alien threat earth 's survivor take the fight to the invad alien forc lurk in the depth of the pacif ocean . nearli defenseless in the face of the relentless enemi the forc of mankind have no choic but to turn to two unlik hero who now stand as earth 's final hope against the mount apocalyps . monster-dystopia-pacific-alaska-gi robot-gi monster-apocalypse-hong kong-robot-alien invasion-kaiju-duringcreditsstinger-monst movie-2020 action-sci fiction-adventur pacif rim
667739,The Man from Toronto,Action-Comedy,6.853,in a case of mistaken ident the world ’ s deadliest assassin known as the man from toronto and a new york citi screw-up are forc to team up after be confus for each other at a rental cabin . assassin-mistaken identity-torture-evil dictat action-comedi the man from toronto
9820,The Parent Trap,Comedy-Family,7.1,halli parker and anni jame are ident twin separ at a young age becaus of their parent ' divorc . unknowingli to their parent the girl are sent to the same summer camp where they meet discov the truth about themselv and then plot with each other to switch place . california-twin sister-summ camp-remake-matchmaking-twin separ at birth-ident swap-divorc parents-woman director-napa valley-sist sister relationship-par child reunion comedy-famili the parent trap
447277,The Little Mermaid,Adventure-Family-Fantasy-Romance,6.344,the youngest of king triton ’ s daughter and the most defiant ariel long to find out more about the world beyond the sea and while visit the surfac fall for the dash princ eric . with mermaid forbidden to interact with human ariel make a deal with the evil sea witch ursula which give her a chanc to experi life on land but ultim place her life – and her father ’ s crown – in jeopardi . witch-mermaid-musical-bas on fairi tale-l action remak adventure-family-fantasy-rom the littl mermaid
58,Pirates of the Caribbean: Dead Man's Chest,Adventure-Fantasy-Action,7.337,captain jack sparrow work hi way out of a blood debt with the ghostli davi jone to avoid etern damnat . witch-fortun teller-bondage-exot island-monster-captain-east india company-compass-ship-daughter-sword fight-pirate-cannibal-swashbuckler-kraken-aftercreditsstinger-bas on theme park ride adventure-fantasy-act pirat of the caribbean : dead man 's chest
10193,Toy Story 3,Animation-Family-Comedy,7.797,woodi buzz and the rest of andi 's toy have n't been play with in year . with andi about to go to colleg the gang find themselv accident left at a nefari day care center . the toy must band togeth to escap and return home to andi . escape-hostage-college-villain-sequel-buddy-daycare-teddi bear-duringcreditsstinger-toy come to life-personification-inanim object come to life-backstory-oscar winner animation-family-comedi toy stori 3
348,Alien,Horror-Science Fiction,8.151,dure it return to the earth commerci spaceship nostromo intercept a distress signal from a distant planet . when a three-memb team of the crew discov a chamber contain thousand of egg on the planet a creatur insid one of the egg attack an explor . the entir crew is unawar of the impend nightmar set to descend upon them when the alien parasit plant insid it unfortun host is birth . android-spacecraft-spac marine-biology-dystopia-countdown-spac suit-beheading-spac travel-cowardice-alien-space-femal protagonist-parasite-spac opera-cosmos-xenomorph horror-sci fiction alien
927341,Hunting Ava Bravo,Thriller-Action,6.5,billionair sportsman buddi king unwind by hunt human captiv on hi remot mountain estat . but hi latest victim ava bravo is no easi target . snowstorm-woods-survival-snow-captive-hunt thriller-act hunt ava bravo
616851,Untitled 'The Walking Dead' Film,Adventure-Drama-Horror-Science Fiction,0.0,follow rick grime from the departur of hi final season in the tv seri . apocalypse-zombie-zombi apocalyps adventure-drama-horror-sci fiction untitl 'the walk dead ' film
49013,Cars 2,Animation-Family-Adventure-Comedy,6.0,star race car lightn mcqueen and hi pal mater head oversea to compet in the world grand prix race . but the road to the championship becom rocki as mater get caught up in an intrigu adventur of hi own : intern espionag . car race-sequel-anthropomorphism-best friend-duringcreditssting animation-family-adventure-comedi car 2
557,Spider-Man,Action-Science Fiction,7.287,after be bitten by a genet alter spider at oscorp nerdi but endear high school student peter parker is endow with amaz power to becom the superhero known as spider-man . new york city-adolescence-photographer-loss of love one-photography-secret identity-hostility-superhero-spider-bad boss-villain-bas on comic-teenag boy-teenag love-evil-sup villain-tak respons action-sci fiction spider-man
98566,Teenage Mutant Ninja Turtles,Science Fiction-Action-Adventure-Comedy,5.9,when a kingpin threaten new york citi a group of mutat turtl warrior must emerg from the shadow to protect their home . new york city-marti arts-terrorist-hero-experiment-mutation-van-turtle-vigilante-superhero-bas on comic-ninja-sewer-reboot scienc fiction-action-adventure-comedi teenag mutant ninja turtl
610133,The World of Dragon Ball Z,Action,6.0,a review of dragon ball z from the saiyan saga all the way to the trunk saga . flying-marti arts-brotherhood-transformation-flashback-alien-bas on manga-muscleman-speci feature-anime-elderli man-out space-spaceship-smal boy-fli cloud action the world of dragon ball z
833425,No Exit,Horror-Thriller-Mystery,6.979,strand at a rest stop in the mountain dure a blizzard a recov addict discov a kidnap child hidden in a car belong to one of the peopl insid the build which set her on a terrifi struggl to identifi who among them is the kidnapp . base on novel or book-winter-isolation-blizzard-child kidnapping-colleg student horror-thriller-mysteri no exit
65,8 Mile,Drama-Music,7.1,for jimmi smith jr. life is a daili fight just to keep hope aliv . feed hi dream in detroit 's vibrant music scene jimmi wage an extraordinari person struggl to find hi own voic - and earn a place in a world where rhyme rule legend are born and everi moment… is anoth chanc . individual-adolescence-rap music-hip-hop-rhym battle-trail park-street gang-ethn stereotype-rapper-ghetto-single-detroit michigan-semi autobiographical-1990s-battl rap drama-mus 8 mile
